ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Analysis Method,Lower Threshold,Maximum,Centre,Upper Threshold,image path
0,39,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,204,223,219.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-063646.png
0,39,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,220,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-063646.png
0,39,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,214,217.5,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-063646.png
0,39,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,214,213.5,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-063646.png
0,39,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,214,213.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-063646.png
0,39,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,191,212,210.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-063646.png
0,39,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,197,205.5,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-063646.png
0,40,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,216.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,40,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,204,212.47727272727272,249,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,40,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,210,232,223.8846153846154,237,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,40,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,204,223,219.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,40,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,218,218.03030303030303,235,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,40,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,213,218.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,40,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,214,213.0,231,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,40,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,218,213.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,40,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,191,212,210.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,40,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,199,206.0,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,41,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,216.03846153846155,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,41,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,202,211.92307692307693,247,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,41,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,208,230,224.14285714285714,238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,41,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,204,224,219.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,41,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,220,218.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,41,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,214,217.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,41,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,196,215,213.0,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,41,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,217,213.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,41,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,213,210.0,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,41,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,195,205.5,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,42,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,216.03846153846155,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,42,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,202,213.28571428571428,248,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,42,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,230,224.74074074074073,238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,42,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,223,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,42,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,218.0,235,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,42,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,213,217.5,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,42,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,214,211.5,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,42,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,216,213.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,42,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,210.0,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,42,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,196,205.0,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,43,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,216.12,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,43,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,203,211.8235294117647,246,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,43,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,231,224.75,237,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,43,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,226,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,43,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,219,218.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,43,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,214,216.5,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,43,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,215,212.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,43,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,217,212.0,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,43,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,191,212,209.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,43,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,197,204.5,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,44,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,215.04347826086956,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,44,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,204,212.44444444444446,246,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,44,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,230,225.28,238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,44,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,204,224,219.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,44,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,218,217.5,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,44,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,215,217.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,44,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,209,212.0,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,44,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,216,212.5,231,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,44,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,209.97142857142856,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,44,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,196,204.0,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,45,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,215.58333333333334,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,45,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,201,209.44117647058823,246,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,45,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,208,230,222.78571428571428,237,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,45,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,226,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,45,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,219,216.5,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,45,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,215,216.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,45,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,212,211.52631578947367,231,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,45,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,217,212.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,45,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,209.5,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,45,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,197,203.0,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,46,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,215.1304347826087,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,46,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,202,207.65625,246,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,46,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,230,224.23076923076923,237,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,46,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,46,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,219,217.5,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,46,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,216,216.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,46,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,205,211.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,46,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,217,212.0,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,46,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,191,213,209.0,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,46,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,198,203.02439024390245,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,47,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,214.9047619047619,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,47,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,203,208.54545454545453,246,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,47,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,209,232,224.36,237,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,47,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,47,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,219,218.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,47,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,215,215.5,231,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,47,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,208,211.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,47,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,217,211.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,47,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,212,208.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,47,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,198,202.0,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,48,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,219,214.47826086956522,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-080818.png
0,48,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,204,204.44444444444446,245,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-080818.png
0,48,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,230,224.75,237,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-080818.png
0,48,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,222,218.0,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-080818.png
0,48,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,219,216.96969696969697,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-080818.png
